College Name,College Link,Stream,City,Ownership,Course,Duration,Facilities
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,B.Tech Mechanical Engineering Lateral Entry,3 Years,"Boys Hostel, Girls Hostel"
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,B.Tech Computer Engineering Lateral Entry,3 Years,"Boys Hostel, Girls Hostel"
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,B.Tech Electronics and Telecommunication Engineering Lateral Entry,3 Years,"Boys Hostel, Girls Hostel"
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,B.Tech Electronics and Communication Engineering Lateral Entry,3 Years,"Boys Hostel, Girls Hostel"
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,M.Tech Computer Engineering,2 Years,"Boys Hostel, Girls Hostel"
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,M.Tech Electronics Engineering,2 Years,"Boys Hostel, Girls Hostel"
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,M.Tech Electrical Engineering,2 Years,"Boys Hostel, Girls Hostel"
"BVUCOE Pune - Bharati Vidyapeeth Deemed University College of Engineering, Pune",https://www.careers360.com/colleges/bharati-vidyapeeth-deemed-university-college-of-engineering-pune,Engineering,Pune,Private,B.Tech Computer Science and Engineering Lateral Entry,3 Years,"Boys Hostel, Girls Hostel"
"Bharati Vidyapeeth's College of Engineering for Women, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-for-women-pune,Engineering,Pune,Private,B.Tech Computer Engineering,4 Years,Girls Hostel
"Bharati Vidyapeeth's College of Engineering for Women, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-for-women-pune,Engineering,Pune,Private,B.Tech Electronics and Telecommunication Engineering,4 Years,Girls Hostel
"Bharati Vidyapeeth's College of Engineering for Women, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-for-women-pune,Engineering,Pune,Private,B.Tech Information Technology,4 Years,Girls Hostel
"Bharati Vidyapeeth's College of Engineering for Women, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-for-women-pune,Engineering,Pune,Private,B.Tech Artificial Intelligence and Machine Learning,4 Years,Girls Hostel
"Bharati Vidyapeeth's College of Engineering for Women, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-for-women-pune,Engineering,Pune,Private,M.Tech Computer Engineering,2 Years,Girls Hostel
"Bharati Vidyapeeth's College of Engineering for Women, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-for-women-pune,Engineering,Pune,Private,M.Tech VLSI and Embedded System,2 Years,Girls Hostel
"Bharati Vidyapeeth's College of Engineering, Lavale",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-lavale,Engineering,Pune,Private,BE Computer Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Bharati Vidyapeeth's College of Engineering, Lavale",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-lavale,Engineering,Pune,Private,BE Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Bharati Vidyapeeth's College of Engineering, Lavale",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-lavale,Engineering,Pune,Private,BE Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Bharati Vidyapeeth's College of Engineering, Lavale",https://www.careers360.com/colleges/bharati-vidyapeeths-college-of-engineering-lavale,Engineering,Pune,Private,BE Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"BVJNIOT Pune - Bharati Vidyapeeth's Jawaharlal Nehru Institute of Technology Polytechnic, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-jawaharlal-nehru-institute-of-technology-polytechnic-pune,Engineering,Pune,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"BVJNIOT Pune - Bharati Vidyapeeth's Jawaharlal Nehru Institute of Technology Polytechnic, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-jawaharlal-nehru-institute-of-technology-polytechnic-pune,Engineering,Pune,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"BVJNIOT Pune - Bharati Vidyapeeth's Jawaharlal Nehru Institute of Technology Polytechnic, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-jawaharlal-nehru-institute-of-technology-polytechnic-pune,Engineering,Pune,Private,Diploma in Electronics and Telecommunications Engineering,3 Years,"Boys Hostel, Girls Hostel"
"BVJNIOT Pune - Bharati Vidyapeeth's Jawaharlal Nehru Institute of Technology Polytechnic, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-jawaharlal-nehru-institute-of-technology-polytechnic-pune,Engineering,Pune,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"BVJNIOT Pune - Bharati Vidyapeeth's Jawaharlal Nehru Institute of Technology Polytechnic, Pune",https://www.careers360.com/colleges/bharati-vidyapeeths-jawaharlal-nehru-institute-of-technology-polytechnic-pune,Engineering,Pune,Private,Diploma in Chemical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Bhivrabai Sawant Polytechnic, Pune",https://www.careers360.com/colleges/bhivrabai-sawant-polytechnic-pune,Engineering,Pune,Private,Diploma in Electronics and Telecommunication Engineering,3 Years,Girls Hostel
"Bhivrabai Sawant Polytechnic, Pune",https://www.careers360.com/colleges/bhivrabai-sawant-polytechnic-pune,Engineering,Pune,Private,Diploma in Computer Engineering,3 Years,Girls Hostel
"Bhivrabai Sawant Polytechnic, Pune",https://www.careers360.com/colleges/bhivrabai-sawant-polytechnic-pune,Engineering,Pune,Private,Diploma in Civil Engineering,3 Years,Girls Hostel
"Bhivrabai Sawant Polytechnic, Pune",https://www.careers360.com/colleges/bhivrabai-sawant-polytechnic-pune,Engineering,Pune,Private,Diploma in Mechanical Engineering,3 Years,Girls Hostel
"Bhivrabai Sawant Polytechnic, Pune",https://www.careers360.com/colleges/bhivrabai-sawant-polytechnic-pune,Engineering,Pune,Private,Diploma in Electrical Engineering,3 Years,Girls Hostel
"Bhivrabai Sawant Polytechnic, Pune",https://www.careers360.com/colleges/bhivrabai-sawant-polytechnic-pune,Engineering,Pune,Private,Diploma in Information Technology,3 Years,Girls Hostel
"BRO School and Centre, Pune",https://www.careers360.com/colleges/bro-school-and-centre-pune,Engineering,Pune,Government,Diploma in Civil Engineering,3 Years,
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Computer Engineering,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Robotics and Artificial Intelligence,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Metallurgy and Materials Technology,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Manufacturing Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,B.Tech Instrumentation and Control Engineering,4 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,M.Tech Data Science,2 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,M.Tech Automotive Technology,2 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,M.Tech Information Security,2 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,M.Tech Computer Engineering,2 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,M.Tech Power Electronics and Machine Drives,2 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,M.Tech Transportation Engineering,2 Years,"Boys Hostel, Girls Hostel"
"COEP Pune - COEP Technological University, Pune",https://www.careers360.com/university/coep-technological-university-pune,Engineering,Pune,Government,M.Tech Cyber Security,2 Years,"Boys Hostel, Girls Hostel"
"College of Military Engineering, Pune",https://www.careers360.com/colleges/college-of-military-engineering-pune,Engineering,Pune,Government,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"College of Military Engineering, Pune",https://www.careers360.com/colleges/college-of-military-engineering-pune,Engineering,Pune,Government,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Cusrow Wadia Institute of Technology, Pune",https://www.careers360.com/colleges/cusrow-wadia-institute-of-technology-pune,Engineering,Pune,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Cusrow Wadia Institute of Technology, Pune",https://www.careers360.com/colleges/cusrow-wadia-institute-of-technology-pune,Engineering,Pune,Private,Diploma in Electronics and Telecommunication Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Cusrow Wadia Institute of Technology, Pune",https://www.careers360.com/colleges/cusrow-wadia-institute-of-technology-pune,Engineering,Pune,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Cusrow Wadia Institute of Technology, Pune",https://www.careers360.com/colleges/cusrow-wadia-institute-of-technology-pune,Engineering,Pune,Private,Diploma in Computer Engineering and Internet of Things,3 Years,"Boys Hostel, Girls Hostel"
"Cusrow Wadia Institute of Technology, Pune",https://www.careers360.com/colleges/cusrow-wadia-institute-of-technology-pune,Engineering,Pune,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Cusrow Wadia Institute of Technology, Pune",https://www.careers360.com/colleges/cusrow-wadia-institute-of-technology-pune,Engineering,Pune,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"AAEMF's Delight College of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-college-of-pharmacy-pune,Pharmacy,Pune,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"AAEMF's Delight College of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-college-of-pharmacy-pune,Pharmacy,Pune,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"AAEMF'S Delight Institute of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-institute-of-pharmacy-pune,Pharmacy,Pune,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"AAEMF'S Delight Institute of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-institute-of-pharmacy-pune,Pharmacy,Pune,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Abhinav Education Societys College of Pharmacy B Pharm, Haveli",https://www.careers360.com/colleges/abhinav-education-societys-college-of-pharmacy-b-pharm-haveli,Pharmacy,Pune,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Abhinav Education Societys College of Pharmacy B Pharm, Haveli",https://www.careers360.com/colleges/abhinav-education-societys-college-of-pharmacy-b-pharm-haveli,Pharmacy,Pune,Private,B.Pharma Practice,2 Years,"Boys Hostel, Girls Hostel"
"Abhinav Education Society's College of Pharmacy D Pharm, Pune",https://www.careers360.com/colleges/abhinav-education-societys-college-of-pharmacy-d-pharm-pune,Pharmacy,Pune,Private,D.Pharma,2 Years,
"AISSMS Pune - AISSMS College of Pharmacy, Pune",https://www.careers360.com/colleges/aissms-college-of-pharmacy-pune,Pharmacy,Pune,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"AISSMS Pune - AISSMS College of Pharmacy, Pune",https://www.careers360.com/colleges/aissms-college-of-pharmacy-pune,Pharmacy,Pune,Private,M.Pharma Pharmacology,2 Years,"Boys Hostel, Girls Hostel"
"AISSMS Pune - AISSMS College of Pharmacy, Pune",https://www.careers360.com/colleges/aissms-college-of-pharmacy-pune,Pharmacy,Pune,Private,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"AISSMS Pune - AISSMS College of Pharmacy, Pune",https://www.careers360.com/colleges/aissms-college-of-pharmacy-pune,Pharmacy,Pune,Private,M.Pharma Quality Assurance Techniques,2 Years,"Boys Hostel, Girls Hostel"
